REGION,YEAR,WEEK,ILITOTAL
Region 2,2019,51,8998
Region 3,2019,51,11147
Region 4,2019,51,22192
Region 5,2019,51,5248
Region 6,2019,51,8900
Region 7,2019,51,1599
Region 8,2019,51,3534
Region 9,2019,51,2634
Region 10,2019,51,4042
Region 1,2019,52,4563
Region 2,2019,52,12495
Region 3,2019,52,15280
Region 4,2019,52,30151
Region 5,2019,52,6666
Region 6,2019,52,11663
Region 7,2019,52,2327
Region 8,2019,52,4681
Region 9,2019,52,2816
Region 10,2019,52,5115
Region 1,2020,1,5394
Region 2,2020,1,13005
Region 3,2020,1,15286
Region 4,2020,1,24779
Region 5,2020,1,6370
Region 6,2020,1,10397
Region 7,2020,1,2160
Region 8,2020,1,4231
Region 9,2020,1,3109
Region 10,2020,1,3950
Region 1,2020,2,5310
Region 2,2020,2,11303
Region 3,2020,2,12087
Region 4,2020,2,18590
Region 5,2020,2,5880
Region 6,2020,2,9738
Region 7,2020,2,1851
Region 8,2020,2,4336
Region 9,2020,2,3510
Region 10,2020,2,2980
Region 1,2020,3,6209
Region 2,2020,3,12906
Region 3,2020,3,12297
Region 4,2020,3,19107
Region 5,2020,3,6037
Region 6,2020,3,10462
Region 7,2020,3,1836
Region 8,2020,3,4652
Region 9,2020,3,3767
Region 10,2020,3,2473
Region 1,2020,4,7636
Region 2,2020,4,15007
Region 3,2020,4,13917
Region 4,2020,4,19919
Region 5,2020,4,7832
Region 6,2020,4,11236
Region 7,2020,4,1858
Region 8,2020,4,5579
Region 9,2020,4,4344
Region 10,2020,4,2744
Region 1,2020,5,9952
Region 2,2020,5,16122
Region 3,2020,5,17670
Region 4,2020,5,25665
Region 5,2020,5,10136
Region 6,2020,5,13121
Region 7,2020,5,2170
Region 8,2020,5,6116
Region 9,2020,5,4605
Region 10,2020,5,2750
Region 1,2020,6,10891
Region 2,2020,6,15684
Region 3,2020,6,18694
Region 4,2020,6,27667
Region 5,2020,6,11030
Region 6,2020,6,12041
Region 7,2020,6,2392
Region 8,2020,6,5735
Region 9,2020,6,4692
Region 10,2020,6,2463
Region 1,2020,7,9261
Region 2,2020,7,12377
Region 3,2020,7,17353
Region 4,2020,7,21563
Region 5,2020,7,9740
Region 6,2020,7,11446
Region 7,2020,7,2285
Region 8,2020,7,4832
Region 9,2020,7,4030
Region 10,2020,7,2531
Region 1,2020,8,7692
Region 2,2020,8,9343
Region 3,2020,8,14538
Region 4,2020,8,15311
Region 5,2020,8,9082
Region 6,2020,8,10798
Region 7,2020,8,2167
Region 8,2020,8,4490
Region 9,2020,8,3899
Region 10,2020,8,2512
Region 1,2020,9,6319
Region 2,2020,9,7769
Region 3,2020,9,14126
Region 4,2020,9,15719
Region 5,2020,9,8142
Region 6,2020,9,10020
Region 7,2020,9,1857
Region 8,2020,9,4323
Region 9,2020,9,3712
Region 10,2020,9,2822
Region 1,2020,10,5944
Region 2,2020,10,8995
Region 3,2020,10,14727
Region 4,2020,10,17627
Region 5,2020,10,8156
Region 6,2020,10,9897
Region 7,2020,10,1886
Region 8,2020,10,4503
Region 9,2020,10,3216
Region 10,2020,10,3828
Region 1,2020,11,6163
Region 2,2020,11,13643
Region 3,2020,11,16959
Region 4,2020,11,20304
Region 5,2020,11,8269
Region 6,2020,11,10007
Region 7,2020,11,1819
Region 8,2020,11,5184
Region 9,2020,11,3208
Region 10,2020,11,4015
Region 1,2020,12,4999
Region 2,2020,12,16478
Region 3,2020,12,13249
Region 4,2020,12,17187
Region 5,2020,12,6726
Region 6,2020,12,9368
Region 7,2020,12,1516
Region 8,2020,12,3469
Region 9,2020,12,2180
Region 10,2020,12,3412
Region 1,2020,13,3313
Region 2,2020,13,16246
Region 3,2020,13,7528
Region 4,2020,13,10237
Region 5,2020,13,3594
Region 6,2020,13,5951
Region 7,2020,13,858
Region 8,2020,13,1811
Region 9,2020,13,1558
Region 10,2020,13,2046
Region 1,2020,14,2732
Region 2,2020,14,12482
Region 3,2020,14,5011
Region 4,2020,14,5899
Region 5,2020,14,2406
Region 6,2020,14,3608
Region 7,2020,14,533
Region 8,2020,14,1211
Region 9,2020,14,1129
Region 10,2020,14,1240
Region 1,2020,15,2027
Region 2,2020,15,7518
Region 3,2020,15,3913
Region 4,2020,15,4249
Region 5,2020,15,1929
Region 6,2020,15,2423
Region 7,2020,15,345
Region 8,2020,15,834
Region 9,2020,15,828
Region 10,2020,15,908
Region 1,2020,16,1882
Region 2,2020,16,4473
Region 3,2020,16,3178
Region 4,2020,16,3197
Region 5,2020,16,1658
Region 6,2020,16,1738
Region 7,2020,16,250
Region 8,2020,16,564
Region 9,2020,16,718
Region 10,2020,16,607
Region 1,2020,17,1284
Region 2,2020,17,2786
Region 3,2020,17,2990
Region 4,2020,17,2820
Region 5,2020,17,1679
Region 6,2020,17,1590
Region 7,2020,17,244
Region 8,2020,17,542
Region 9,2020,17,617
Region 10,2020,17,612
Region 1,2020,18,1035
Region 2,2020,18,1966
Region 3,2020,18,2843
Region 4,2020,18,2369
Region 5,2020,18,1550
Region 6,2020,18,1276
Region 7,2020,18,218
Region 8,2020,18,405
Region 9,2020,18,580
Region 10,2020,18,575
Region 1,2020,19,893
Region 2,2020,19,1310
Region 3,2020,19,2416
Region 4,2020,19,2270
Region 5,2020,19,1427
Region 6,2020,19,1179
Region 7,2020,19,172
Region 8,2020,19,380
Region 9,2020,19,552
Region 10,2020,19,467
Region 1,2020,20,847
Region 2,2020,20,1261
Region 3,2020,20,2140
Region 4,2020,20,2279
Region 5,2020,20,1367
Region 6,2020,20,1096
Region 7,2020,20,171
Region 8,2020,20,353
Region 9,2020,20,531
Region 10,2020,20,435
Region 1,2020,21,687
Region 2,2020,21,1103
Region 3,2020,21,2276
Region 4,2020,21,3813
Region 5,2020,21,1258
Region 6,2020,21,1134
Region 7,2020,21,145
Region 8,2020,21,341
Region 9,2020,21,573
Region 10,2020,21,405
Region 1,2020,22,580
Region 2,2020,22,892
Region 3,2020,22,1394
Region 4,2020,22,3580
Region 5,2020,22,737
Region 6,2020,22,1035
Region 7,2020,22,134
Region 8,2020,22,345
Region 9,2020,22,528
Region 10,2020,22,389
Region 1,2020,23,532
Region 2,2020,23,820
Region 3,2020,23,1309
Region 4,2020,23,3547
Region 5,2020,23,616
Region 6,2020,23,1120
Region 7,2020,23,143
Region 8,2020,23,308
Region 9,2020,23,505
Region 10,2020,23,425
Region 1,2020,24,470
Region 2,2020,24,750
Region 3,2020,24,1165
Region 4,2020,24,4051
Region 5,2020,24,582
Region 6,2020,24,1166
Region 7,2020,24,123
Region 8,2020,24,309
Region 9,2020,24,567
Region 10,2020,24,397
Region 1,2020,25,427
Region 2,2020,25,766
Region 3,2020,25,1197
Region 4,2020,25,6021
Region 5,2020,25,509
Region 6,2020,25,1282
Region 7,2020,25,306
Region 8,2020,25,329
Region 9,2020,25,658
Region 10,2020,25,371
Region 1,2020,26,489
Region 2,2020,26,805
Region 3,2020,26,1325
Region 4,2020,26,8570
Region 5,2020,26,663
Region 6,2020,26,1735
Region 7,2020,26,335
Region 8,2020,26,371
Region 9,2020,26,807
Region 10,2020,26,399
Region 1,2020,27,467
Region 2,2020,27,808
Region 3,2020,27,1305
Region 4,2020,27,10357
Region 5,2020,27,658
Region 6,2020,27,1909
Region 7,2020,27,405
Region 8,2020,27,397
Region 9,2020,27,860
Region 10,2020,27,677
Region 1,2020,28,520
Region 2,2020,28,908
Region 3,2020,28,1651
Region 4,2020,28,11255
Region 5,2020,28,812
Region 6,2020,28,2320
Region 7,2020,28,521
Region 8,2020,28,475
Region 9,2020,28,897
Region 10,2020,28,687
Region 1,2020,29,513
Region 2,2020,29,978
Region 3,2020,29,1759
Region 4,2020,29,10627
Region 5,2020,29,832
Region 6,2020,29,2178
Region 7,2020,29,471
Region 8,2020,29,427
Region 9,2020,29,839
Region 10,2020,29,636
Region 1,2020,30,500
Region 2,2020,30,968
Region 3,2020,30,1620
Region 4,2020,30,8292
Region 5,2020,30,853
Region 6,2020,30,1915
Region 7,2020,30,472
Region 8,2020,30,428
Region 9,2020,30,890
Region 10,2020,30,595
Region 1,2020,31,553
Region 2,2020,31,1240
Region 3,2020,31,1828
Region 4,2020,31,7069
Region 5,2020,31,899
Region 6,2020,31,1657
Region 7,2020,31,456
Region 8,2020,31,410
Region 9,2020,31,843
Region 10,2020,31,569
Region 1,2020,32,565
Region 2,2020,32,1138
Region 3,2020,32,1615
Region 4,2020,32,6189
Region 5,2020,32,931
Region 6,2020,32,1543
Region 7,2020,32,483
Region 8,2020,32,390
Region 9,2020,32,714
Region 10,2020,32,549
Region 1,2020,33,611
Region 2,2020,33,1306
Region 3,2020,33,1598
Region 4,2020,33,5609
Region 5,2020,33,784
Region 6,2020,33,1394
Region 7,2020,33,464
Region 8,2020,33,344
Region 9,2020,33,631
Region 10,2020,33,452
Region 1,2020,34,640
Region 2,2020,34,1384
Region 3,2020,34,1627
Region 4,2020,34,5403
Region 5,2020,34,885
Region 6,2020,34,1252
Region 7,2020,34,405
Region 8,2020,34,352
Region 9,2020,34,526
Region 10,2020,34,478
Region 1,2020,35,643
Region 2,2020,35,1380
Region 3,2020,35,1587
Region 4,2020,35,5303
Region 5,2020,35,841
Region 6,2020,35,1036
Region 7,2020,35,1045
Region 8,2020,35,356
Region 9,2020,35,538
Region 10,2020,35,430
Region 1,2020,36,616
Region 2,2020,36,1206
Region 3,2020,36,1455
Region 4,2020,36,5203
Region 5,2020,36,669
Region 6,2020,36,1008
Region 7,2020,36,746
Region 8,2020,36,445
Region 9,2020,36,499
Region 10,2020,36,469
Region 1,2020,37,664
Region 2,2020,37,1292
Region 3,2020,37,1543
Region 4,2020,37,5426
Region 5,2020,37,720
Region 6,2020,37,1308
Region 7,2020,37,621
Region 8,2020,37,471
Region 9,2020,37,516
Region 10,2020,37,474
Region 1,2020,38,678
Region 2,2020,38,1383
Region 3,2020,38,1352
Region 4,2020,38,5479
Region 5,2020,38,793
Region 6,2020,38,1158
Region 7,2020,38,567
Region 8,2020,38,584
Region 9,2020,38,553
Region 10,2020,38,490
Region 1,2020,39,822
Region 2,2020,39,1413
Region 3,2020,39,1652
Region 4,2020,39,5730
Region 5,2020,39,946
Region 6,2020,39,1548
Region 7,2020,39,601
Region 8,2020,39,694
Region 9,2020,39,592
Region 10,2020,39,588
Region 1,2020,40,984
Region 2,2020,40,1589
Region 3,2020,40,1917
Region 4,2020,40,5853
Region 5,2020,40,1610
Region 6,2020,40,1819
Region 7,2020,40,620
Region 8,2020,40,649
Region 9,2020,40,675
Region 10,2020,40,750
Region 1,2020,41,1162
Region 2,2020,41,1706
Region 3,2020,41,2441
Region 4,2020,41,7045
Region 5,2020,41,1911
Region 6,2020,41,1566
Region 7,2020,41,731
Region 8,2020,41,834
Region 9,2020,41,899
Region 10,2020,41,849
Region 1,2020,42,1017
Region 2,2020,42,1484
Region 3,2020,42,1958
Region 4,2020,42,6658
Region 5,2020,42,1730
Region 6,2020,42,1554
Region 7,2020,42,574
Region 8,2020,42,707
Region 9,2020,42,856
Region 10,2020,42,697
Region 1,2020,43,1079
Region 2,2020,43,1623
Region 3,2020,43,2088
Region 4,2020,43,6998
Region 5,2020,43,1793
Region 6,2020,43,1544
Region 7,2020,43,615
Region 8,2020,43,776
Region 9,2020,43,887
Region 10,2020,43,730
Region 1,2020,44,1171
Region 2,2020,44,1558
Region 3,2020,44,2154
Region 4,2020,44,6535
Region 5,2020,44,2148
Region 6,2020,44,1705
Region 7,2020,44,686
Region 8,2020,44,897
Region 9,2020,44,948
Region 10,2020,44,752
Region 1,2020,45,1320
Region 2,2020,45,1873
Region 3,2020,45,2399
Region 4,2020,45,7126
Region 5,2020,45,2576
Region 6,2020,45,2092
Region 7,2020,45,977
Region 8,2020,45,890
Region 9,2020,45,1214
Region 10,2020,45,903
Region 1,2020,46,1416
Region 2,2020,46,2139
Region 3,2020,46,2830
Region 4,2020,46,7507
Region 5,2020,46,2716
Region 6,2020,46,2178
Region 7,2020,46,775
Region 8,2020,46,873
Region 9,2020,46,1209
Region 10,2020,46,955
Region 1,2020,47,1293
Region 2,2020,47,2066
Region 3,2020,47,3017
Region 4,2020,47,7853
Region 5,2020,47,2430
Region 6,2020,47,2157
Region 7,2020,47,765
Region 8,2020,47,770
Region 9,2020,47,1464
Region 10,2020,47,894
Region 1,2020,48,1230
Region 2,2020,48,2064
Region 3,2020,48,3272
Region 4,2020,48,7594
Region 5,2020,48,1903
Region 6,2020,48,1770
Region 7,2020,48,640
Region 8,2020,48,552
Region 9,2020,48,1472
Region 10,2020,48,816
Region 1,2020,49,1340
Region 2,2020,49,2078
Region 3,2020,49,3284
Region 4,2020,49,8345
Region 5,2020,49,1734
Region 6,2020,49,1822
Region 7,2020,49,653
Region 8,2020,49,604
Region 9,2020,49,1695
Region 10,2020,49,696
Region 1,2020,50,1263
Region 2,2020,50,2222
Region 3,2020,50,3038
Region 4,2020,50,8153
Region 5,2020,50,1679
Region 6,2020,50,2237
Region 7,2020,50,589
Region 8,2020,50,579
Region 9,2020,50,1661
Region 10,2020,50,682
Region 1,2020,51,1077
Region 2,2020,51,1994
Region 3,2020,51,2776
Region 4,2020,51,8547
Region 5,2020,51,1396
Region 6,2020,51,1783
Region 7,2020,51,551
Region 8,2020,51,512
Region 9,2020,51,1621
Region 10,2020,51,617
Region 1,2020,52,1069
Region 2,2020,52,2028
Region 3,2020,52,2836
Region 4,2020,52,7923
Region 5,2020,52,1175
Region 6,2020,52,1898
Region 7,2020,52,528
Region 8,2020,52,442
Region 9,2020,52,1402
Region 10,2020,52,535
Region 1,2020,53,1060
Region 2,2020,53,2169
Region 3,2020,53,3206
Region 4,2020,53,9873
Region 5,2020,53,1271
Region 6,2020,53,1867
Region 7,2020,53,528
Region 8,2020,53,449
Region 9,2020,53,1451
Region 10,2020,53,549
Region 1,2021,1,1115
Region 2,2021,1,2367
Region 3,2021,1,3209
Region 4,2021,1,9642
Region 5,2021,1,1454
Region 6,2021,1,1941
Region 7,2021,1,473
Region 8,2021,1,490
Region 9,2021,1,1475
Region 10,2021,1,545
Region 1,2021,2,916
Region 2,2021,2,1975
Region 3,2021,2,2634
Region 4,2021,2,8180
Region 5,2021,2,1284
Region 6,2021,2,1388
Region 7,2021,2,427
Region 8,2021,2,463
Region 9,2021,2,1259
Region 10,2021,2,492
Region 1,2021,3,783
Region 2,2021,3,2118
Region 3,2021,3,2351
Region 4,2021,3,7790
Region 5,2021,3,1170
Region 6,2021,3,1730
Region 7,2021,3,442
Region 8,2021,3,500
Region 9,2021,3,1042
Region 10,2021,3,424
Region 1,2021,4,757
Region 2,2021,4,1805
Region 3,2021,4,2160
Region 4,2021,4,7426
Region 5,2021,4,1117
Region 6,2021,4,1399
Region 7,2021,4,406
Region 8,2021,4,498
Region 9,2021,4,883
Region 10,2021,4,445
Region 1,2021,5,586
Region 2,2021,5,1714
Region 3,2021,5,1830
Region 4,2021,5,6883
Region 5,2021,5,1093
Region 6,2021,5,1892
Region 7,2021,5,407
Region 8,2021,5,473
Region 9,2021,5,812
Region 10,2021,5,408
Region 1,2021,6,522
Region 2,2021,6,1706
Region 3,2021,6,1689
Region 4,2021,6,6463
Region 5,2021,6,990
Region 6,2021,6,825
Region 7,2021,6,317
Region 8,2021,6,527
Region 9,2021,6,684
Region 10,2021,6,356
Region 1,2021,7,512
Region 2,2021,7,1503
Region 3,2021,7,1481
Region 4,2021,7,5851
Region 5,2021,7,914
Region 6,2021,7,618
Region 7,2021,7,293
Region 8,2021,7,511
Region 9,2021,7,559
Region 10,2021,7,349
Region 1,2021,8,522
Region 2,2021,8,1521
Region 3,2021,8,1519
Region 4,2021,8,5986
Region 5,2021,8,1013
Region 6,2021,8,1031
Region 7,2021,8,311
Region 8,2021,8,466
Region 9,2021,8,641
Region 10,2021,8,334
Region 1,2021,9,539
Region 2,2021,9,1532
Region 3,2021,9,1517
Region 4,2021,9,5823
Region 5,2021,9,975
Region 6,2021,9,862
Region 7,2021,9,333
Region 8,2021,9,452
Region 9,2021,9,641
Region 10,2021,9,326
Region 1,2021,10,698
Region 2,2021,10,1837
Region 3,2021,10,1585
Region 4,2021,10,6244
Region 5,2021,10,949
Region 6,2021,10,936
Region 7,2021,10,333
Region 8,2021,10,550
Region 9,2021,10,606
Region 10,2021,10,339
Region 1,2021,11,629
Region 2,2021,11,2021
Region 3,2021,11,1673
Region 4,2021,11,6406
Region 5,2021,11,1099
Region 6,2021,11,1016
Region 7,2021,11,329
Region 8,2021,11,452
Region 9,2021,11,607
Region 10,2021,11,342
Region 1,2021,12,670
Region 2,2021,12,1982
Region 3,2021,12,1893
Region 4,2021,12,6716
Region 5,2021,12,1213
Region 6,2021,12,1010
Region 7,2021,12,376
Region 8,2021,12,448
Region 9,2021,12,664
Region 10,2021,12,382
Region 1,2021,13,697
Region 2,2021,13,1977
Region 3,2021,13,1956
Region 4,2021,13,6956
Region 5,2021,13,1209
Region 6,2021,13,1176
Region 7,2021,13,437
Region 8,2021,13,534
Region 9,2021,13,646
Region 10,2021,13,405
Region 1,2021,14,824
Region 2,2021,14,2087
Region 3,2021,14,2003
Region 4,2021,14,7973
Region 5,2021,14,1496
Region 6,2021,14,1464
Region 7,2021,14,452
Region 8,2021,14,569
Region 9,2021,14,705
Region 10,2021,14,527
Region 1,2021,15,738
Region 2,2021,15,1956
Region 3,2021,15,2066
Region 4,2021,15,9036
Region 5,2021,15,1482
Region 6,2021,15,1435
Region 7,2021,15,425
Region 8,2021,15,566
Region 9,2021,15,755
Region 10,2021,15,706
Region 1,2021,16,693
Region 2,2021,16,1924
Region 3,2021,16,1968
Region 4,2021,16,9332
Region 5,2021,16,1490
Region 6,2021,16,1358
Region 7,2021,16,479
Region 8,2021,16,612
Region 9,2021,16,735
Region 10,2021,16,714
Region 1,2021,17,702
Region 2,2021,17,1816
Region 3,2021,17,2118
Region 4,2021,17,9500
Region 5,2021,17,1558
Region 6,2021,17,1759
Region 7,2021,17,490
Region 8,2021,17,716
Region 9,2021,17,795
Region 10,2021,17,645
Region 1,2021,18,705
Region 2,2021,18,1843
Region 3,2021,18,2022
Region 4,2021,18,9650
Region 5,2021,18,1486
Region 6,2021,18,1626
Region 7,2021,18,487
Region 8,2021,18,692
Region 9,2021,18,807
Region 10,2021,18,612
Region 1,2021,19,781
Region 2,2021,19,1831
Region 3,2021,19,2012
Region 4,2021,19,9554
Region 5,2021,19,1598
Region 6,2021,19,1786
Region 7,2021,19,524
Region 8,2021,19,738
Region 9,2021,19,908
Region 10,2021,19,635
Region 1,2021,20,892
Region 2,2021,20,2025
Region 3,2021,20,2114
Region 4,2021,20,9922
Region 5,2021,20,1645
Region 6,2021,20,1856
Region 7,2021,20,596
Region 8,2021,20,761
Region 9,2021,20,848
Region 10,2021,20,603
Region 1,2021,21,807
Region 2,2021,21,1777
Region 3,2021,21,1933
Region 4,2021,21,9333
Region 5,2021,21,1383
Region 6,2021,21,1789
Region 7,2021,21,497
Region 8,2021,21,739
Region 9,2021,21,853
Region 10,2021,21,564
Region 1,2021,22,906
Region 2,2021,22,1831
Region 3,2021,22,1867
Region 4,2021,22,9410
Region 5,2021,22,1504
Region 6,2021,22,1817
Region 7,2021,22,673
Region 8,2021,22,806
Region 9,2021,22,777
Region 10,2021,22,552
Region 1,2021,23,927
Region 2,2021,23,1929
Region 3,2021,23,1934
Region 4,2021,23,8124
Region 5,2021,23,1576
Region 6,2021,23,1748
Region 7,2021,23,674
Region 8,2021,23,813
Region 9,2021,23,880
Region 10,2021,23,577
Region 1,2021,24,1070
Region 2,2021,24,2198
Region 3,2021,24,2133
Region 4,2021,24,7813
Region 5,2021,24,1474
Region 6,2021,24,1807
Region 7,2021,24,742
Region 8,2021,24,792
Region 9,2021,24,947
Region 10,2021,24,603
Region 1,2021,25,1046
Region 2,2021,25,2162
Region 3,2021,25,2350
Region 4,2021,25,7957
Region 5,2021,25,1495
Region 6,2021,25,1791
Region 7,2021,25,712
Region 8,2021,25,839
Region 9,2021,25,922
Region 10,2021,25,616
Region 1,2021,26,965
Region 2,2021,26,2237
Region 3,2021,26,2274
Region 4,2021,26,8371
Region 5,2021,26,1376
Region 6,2021,26,1794
Region 7,2021,26,583
Region 8,2021,26,853
Region 9,2021,26,1054
Region 10,2021,26,585
Region 1,2021,27,1107
Region 2,2021,27,2197
Region 3,2021,27,2482
Region 4,2021,27,9593
Region 5,2021,27,1469
Region 6,2021,27,2193
Region 7,2021,27,788
Region 8,2021,27,806
Region 9,2021,27,1075
Region 10,2021,27,661
Region 1,2021,28,1072
Region 2,2021,28,2386
Region 3,2021,28,2663
Region 4,2021,28,11057
Region 5,2021,28,1659
Region 6,2021,28,2546
Region 7,2021,28,931
Region 8,2021,28,902
Region 9,2021,28,1331
Region 10,2021,28,714
Region 1,2021,29,1230
Region 2,2021,29,2809
Region 3,2021,29,2985
Region 4,2021,29,14311
Region 5,2021,29,1859
Region 6,2021,29,3182
Region 7,2021,29,932
Region 8,2021,29,996
Region 9,2021,29,1372
Region 10,2021,29,869
Region 1,2021,30,1477
Region 2,2021,30,2989
Region 3,2021,30,3478
Region 4,2021,30,17202
Region 5,2021,30,2036
Region 6,2021,30,3354
Region 7,2021,30,1036
Region 8,2021,30,989
Region 9,2021,30,1609
Region 10,2021,30,1025
Region 1,2021,31,1504
Region 2,2021,31,3108
Region 3,2021,31,3987
Region 4,2021,31,18422
Region 5,2021,31,2285
Region 6,2021,31,3336
Region 7,2021,31,1077
Region 8,2021,31,926
Region 9,2021,31,1910
Region 10,2021,31,1201
Region 1,2021,32,1541
Region 2,2021,32,3168
Region 3,2021,32,4097
Region 4,2021,32,19975
Region 5,2021,32,2456
Region 6,2021,32,3416
Region 7,2021,32,1043
Region 8,2021,32,1022
Region 9,2021,32,1936
Region 10,2021,32,1413
Region 1,2021,33,1543
Region 2,2021,33,3119
Region 3,2021,33,4661
Region 4,2021,33,21495
Region 5,2021,33,2751
Region 6,2021,33,3400
Region 7,2021,33,1040
Region 8,2021,33,1222
Region 9,2021,33,2164
Region 10,2021,33,1326
Region 1,2021,34,1531
Region 2,2021,34,3082
Region 3,2021,34,5114
Region 4,2021,34,20189
Region 5,2021,34,3178
Region 6,2021,34,3784
Region 7,2021,34,1101
Region 8,2021,34,1601
Region 9,2021,34,2131
Region 10,2021,34,1347
Region 1,2021,35,1502
Region 2,2021,35,2810
Region 3,2021,35,5328
Region 4,2021,35,17987
Region 5,2021,35,2964
Region 6,2021,35,3452
Region 7,2021,35,1255
Region 8,2021,35,1783
Region 9,2021,35,2388
Region 10,2021,35,1395
Region 1,2021,36,1743
Region 2,2021,36,3144
Region 3,2021,36,6119
Region 4,2021,36,16276
Region 5,2021,36,3010
Region 6,2021,36,2846
Region 7,2021,36,1305
Region 8,2021,36,1687
Region 9,2021,36,1976
Region 10,2021,36,1315
Region 1,2021,37,1887
Region 2,2021,37,3503
Region 3,2021,37,6260
Region 4,2021,37,12979
Region 5,2021,37,3091
Region 6,2021,37,2535
Region 7,2021,37,1189
Region 8,2021,37,1639
Region 9,2021,37,1867
Region 10,2021,37,1243
Region 1,2021,38,1889
Region 2,2021,38,4030
Region 3,2021,38,6025
Region 4,2021,38,11487
Region 5,2021,38,2736
Region 6,2021,38,2231
Region 7,2021,38,1064
Region 8,2021,38,1540
Region 9,2021,38,1665
Region 10,2021,38,1309
Region 1,2021,39,1978
Region 2,2021,39,4267
Region 3,2021,39,2330
Region 4,2021,39,11116
Region 5,2021,39,2639
Region 6,2021,39,2238
Region 7,2021,39,975
Region 8,2021,39,1679
Region 9,2021,39,1587
Region 10,2021,39,1140
Region 1,2021,40,2037
Region 2,2021,40,4511
Region 3,2021,40,5736
Region 4,2021,40,11730
Region 5,2021,40,6301
Region 6,2021,40,2687
Region 7,2021,40,1124
Region 8,2021,40,1721
Region 9,2021,40,2438
Region 10,2021,40,1250
Region 1,2021,41,2067
Region 2,2021,41,4094
Region 3,2021,41,4982
Region 4,2021,41,11738
Region 5,2021,41,5879
Region 6,2021,41,2491
Region 7,2021,41,1063
Region 8,2021,41,1815
Region 9,2021,41,2230
Region 10,2021,41,1279
Region 1,2021,42,1800
Region 2,2021,42,3855
Region 3,2021,42,4030
Region 4,2021,42,11489
Region 5,2021,42,5596
Region 6,2021,42,2496
Region 7,2021,42,969
Region 8,2021,42,1785
Region 9,2021,42,2476
Region 10,2021,42,1218
Region 1,2021,43,1802
Region 2,2021,43,3711
Region 3,2021,43,4596
Region 4,2021,43,11880
Region 5,2021,43,5666
Region 6,2021,43,2427
Region 7,2021,43,1008
Region 8,2021,43,1829
Region 9,2021,43,2531
