REGION,YEAR,WEEK,ILITOTAL
Idaho,2024,31,52
Illinois,2024,31,583
Indiana,2024,31,810
Iowa,2024,31,23
Kansas,2024,31,99
Kentucky,2024,31,445
Louisiana,2024,31,768
Maine,2024,31,120
Maryland,2024,31,620
Massachusetts,2024,31,796
Michigan,2024,31,714
Minnesota,2024,31,122
Mississippi,2024,31,377
Missouri,2024,31,182
Montana,2024,31,27
Nebraska,2024,31,189
Nevada,2024,31,396
New Hampshire,2024,31,59
New Jersey,2024,31,708
New Mexico,2024,31,262
New York,2024,31,855
North Carolina,2024,31,962
North Dakota,2024,31,50
Ohio,2024,31,364
Oklahoma,2024,31,197
Oregon,2024,31,309
Pennsylvania,2024,31,479
Rhode Island,2024,31,55
South Carolina,2024,31,522
South Dakota,2024,31,49
Tennessee,2024,31,449
Texas,2024,31,1024
Utah,2024,31,119
Vermont,2024,31,15
Virginia,2024,31,2000
Washington,2024,31,412
West Virginia,2024,31,71
Wisconsin,2024,31,207
Wyoming,2024,31,14
Commonwealth of the Northern Mariana Islands,2024,31,X
Puerto Rico,2024,31,58
Virgin Islands,2024,31,12
New York City,2024,31,3018
Alabama,2024,32,874
Alaska,2024,32,0
Arizona,2024,32,823
Arkansas,2024,32,225
California,2024,32,5180
Colorado,2024,32,543
Connecticut,2024,32,473
Delaware,2024,32,56
District of Columbia,2024,32,224
Florida,2024,32,5484
Georgia,2024,32,1791
Hawaii,2024,32,612
Idaho,2024,32,67
Illinois,2024,32,545
Indiana,2024,32,867
Iowa,2024,32,35
Kansas,2024,32,75
Kentucky,2024,32,342
Louisiana,2024,32,766
Maine,2024,32,116
Maryland,2024,32,690
Massachusetts,2024,32,777
Michigan,2024,32,728
Minnesota,2024,32,131
Mississippi,2024,32,457
Missouri,2024,32,132
Montana,2024,32,35
Nebraska,2024,32,207
Nevada,2024,32,463
New Hampshire,2024,32,52
New Jersey,2024,32,700
New Mexico,2024,32,328
New York,2024,32,847
North Carolina,2024,32,1073
North Dakota,2024,32,51
Ohio,2024,32,390
Oklahoma,2024,32,164
Oregon,2024,32,274
Pennsylvania,2024,32,492
Rhode Island,2024,32,66
South Carolina,2024,32,576
South Dakota,2024,32,34
Tennessee,2024,32,546
Texas,2024,32,1009
Utah,2024,32,100
Vermont,2024,32,20
Virginia,2024,32,2014
Washington,2024,32,449
West Virginia,2024,32,124
Wisconsin,2024,32,203
Wyoming,2024,32,11
Commonwealth of the Northern Mariana Islands,2024,32,X
Puerto Rico,2024,32,38
Virgin Islands,2024,32,10
New York City,2024,32,2788
Alabama,2024,33,1001
Alaska,2024,33,81
Arizona,2024,33,1047
Arkansas,2024,33,185
California,2024,33,5134
Colorado,2024,33,594
Connecticut,2024,33,494
Delaware,2024,33,56
District of Columbia,2024,33,217
Florida,2024,33,5276
Georgia,2024,33,2411
Hawaii,2024,33,696
Idaho,2024,33,57
Illinois,2024,33,668
Indiana,2024,33,1123
Iowa,2024,33,29
Kansas,2024,33,85
Kentucky,2024,33,436
Louisiana,2024,33,814
Maine,2024,33,127
Maryland,2024,33,627
Massachusetts,2024,33,786
Michigan,2024,33,695
Minnesota,2024,33,111
Mississippi,2024,33,487
Missouri,2024,33,159
Montana,2024,33,20
Nebraska,2024,33,195
Nevada,2024,33,425
New Hampshire,2024,33,44
New Jersey,2024,33,703
New Mexico,2024,33,378
New York,2024,33,912
North Carolina,2024,33,1135
North Dakota,2024,33,39
Ohio,2024,33,373
Oklahoma,2024,33,146
Oregon,2024,33,281
Pennsylvania,2024,33,477
Rhode Island,2024,33,89
South Carolina,2024,33,560
South Dakota,2024,33,36
Tennessee,2024,33,665
Texas,2024,33,1028
Utah,2024,33,137
Vermont,2024,33,22
Virginia,2024,33,2171
Washington,2024,33,392
West Virginia,2024,33,123
Wisconsin,2024,33,197
Wyoming,2024,33,12
Commonwealth of the Northern Mariana Islands,2024,33,X
Puerto Rico,2024,33,26
Virgin Islands,2024,33,2
New York City,2024,33,3058
Alabama,2024,34,1233
Alaska,2024,34,68
Arizona,2024,34,1066
Arkansas,2024,34,223
California,2024,34,5614
Colorado,2024,34,749
Connecticut,2024,34,505
Delaware,2024,34,72
District of Columbia,2024,34,237
Florida,2024,34,6339
Georgia,2024,34,2751
Hawaii,2024,34,769
Idaho,2024,34,70
Illinois,2024,34,735
Indiana,2024,34,1402
Iowa,2024,34,29
Kansas,2024,34,102
Kentucky,2024,34,555
Louisiana,2024,34,1078
Maine,2024,34,142
Maryland,2024,34,607
Massachusetts,2024,34,842
Michigan,2024,34,789
Minnesota,2024,34,131
Mississippi,2024,34,390
Missouri,2024,34,187
Montana,2024,34,44
Nebraska,2024,34,212
Nevada,2024,34,581
New Hampshire,2024,34,60
New Jersey,2024,34,666
New Mexico,2024,34,421
New York,2024,34,794
North Carolina,2024,34,1220
North Dakota,2024,34,48
Ohio,2024,34,463
Oklahoma,2024,34,261
Oregon,2024,34,287
Pennsylvania,2024,34,560
Rhode Island,2024,34,68
South Carolina,2024,34,712
South Dakota,2024,34,52
Tennessee,2024,34,872
Texas,2024,34,1425
Utah,2024,34,140
Vermont,2024,34,17
Virginia,2024,34,2365
Washington,2024,34,360
West Virginia,2024,34,182
Wisconsin,2024,34,243
Wyoming,2024,34,14
Commonwealth of the Northern Mariana Islands,2024,34,X
Puerto Rico,2024,34,28
Virgin Islands,2024,34,15
New York City,2024,34,3039
Alabama,2024,35,1269
Alaska,2024,35,0
Arizona,2024,35,1093
Arkansas,2024,35,309
California,2024,35,6029
Colorado,2024,35,964
Connecticut,2024,35,558
Delaware,2024,35,44
District of Columbia,2024,35,297
Florida,2024,35,7698
Georgia,2024,35,2699
Hawaii,2024,35,788
Idaho,2024,35,65
Illinois,2024,35,921
Indiana,2024,35,1349
Iowa,2024,35,38
Kansas,2024,35,113
Kentucky,2024,35,602
Louisiana,2024,35,1063
Maine,2024,35,123
Maryland,2024,35,700
Massachusetts,2024,35,885
Michigan,2024,35,839
Minnesota,2024,35,128
Mississippi,2024,35,408
Missouri,2024,35,224
Montana,2024,35,35
Nebraska,2024,35,247
Nevada,2024,35,644
New Hampshire,2024,35,50
New Jersey,2024,35,651
New Mexico,2024,35,402
New York,2024,35,835
North Carolina,2024,35,1298
North Dakota,2024,35,57
Ohio,2024,35,523
Oklahoma,2024,35,265
Oregon,2024,35,294
Pennsylvania,2024,35,586
Rhode Island,2024,35,87
South Carolina,2024,35,721
South Dakota,2024,35,84
Tennessee,2024,35,844
Texas,2024,35,1915
Utah,2024,35,173
Vermont,2024,35,21
Virginia,2024,35,2579
Washington,2024,35,438
West Virginia,2024,35,274
Wisconsin,2024,35,246
Wyoming,2024,35,15
Commonwealth of the Northern Mariana Islands,2024,35,X
Puerto Rico,2024,35,34
Virgin Islands,2024,35,3
New York City,2024,35,3137
Alabama,2024,36,964
Alaska,2024,36,82
Arizona,2024,36,1018
Arkansas,2024,36,287
California,2024,36,5848
Colorado,2024,36,897
Connecticut,2024,36,588
Delaware,2024,36,58
District of Columbia,2024,36,288
Florida,2024,36,7559
Georgia,2024,36,2226
Hawaii,2024,36,791
Idaho,2024,36,82
Illinois,2024,36,822
Indiana,2024,36,1353
Iowa,2024,36,28
Kansas,2024,36,146
Kentucky,2024,36,678
Louisiana,2024,36,992
Maine,2024,36,128
Maryland,2024,36,753
Massachusetts,2024,36,949
Michigan,2024,36,1013
Minnesota,2024,36,144
Mississippi,2024,36,325
Missouri,2024,36,293
Montana,2024,36,36
Nebraska,2024,36,254
Nevada,2024,36,679
New Hampshire,2024,36,80
New Jersey,2024,36,678
New Mexico,2024,36,412
New York,2024,36,828
North Carolina,2024,36,1526
North Dakota,2024,36,42
Ohio,2024,36,583
Oklahoma,2024,36,200
Oregon,2024,36,382
Pennsylvania,2024,36,662
Rhode Island,2024,36,84
South Carolina,2024,36,756
South Dakota,2024,36,68
Tennessee,2024,36,719
Texas,2024,36,1350
Utah,2024,36,187
Vermont,2024,36,26
Virginia,2024,36,2799
Washington,2024,36,418
West Virginia,2024,36,249
Wisconsin,2024,36,258
Wyoming,2024,36,27
Commonwealth of the Northern Mariana Islands,2024,36,X
Puerto Rico,2024,36,53
Virgin Islands,2024,36,7
New York City,2024,36,3048
Alabama,2024,37,750
Alaska,2024,37,123
Arizona,2024,37,957
Arkansas,2024,37,252
California,2024,37,6184
Colorado,2024,37,941
Connecticut,2024,37,726
Delaware,2024,37,68
District of Columbia,2024,37,436
Florida,2024,37,6762
Georgia,2024,37,2030
Hawaii,2024,37,860
Idaho,2024,37,113
Illinois,2024,37,928
Indiana,2024,37,1339
Iowa,2024,37,47
Kansas,2024,37,125
Kentucky,2024,37,637
Louisiana,2024,37,692
Maine,2024,37,167
Maryland,2024,37,933
Massachusetts,2024,37,1172
Michigan,2024,37,1310
Minnesota,2024,37,206
Mississippi,2024,37,223
Missouri,2024,37,233
Montana,2024,37,33
Nebraska,2024,37,265
Nevada,2024,37,619
New Hampshire,2024,37,67
New Jersey,2024,37,905
New Mexico,2024,37,386
New York,2024,37,1123
North Carolina,2024,37,1559
North Dakota,2024,37,49
Ohio,2024,37,635
Oklahoma,2024,37,287
Oregon,2024,37,348
Pennsylvania,2024,37,741
Rhode Island,2024,37,100
South Carolina,2024,37,672
South Dakota,2024,37,73
Tennessee,2024,37,678
Texas,2024,37,1533
Utah,2024,37,176
Vermont,2024,37,27
Virginia,2024,37,2799
Washington,2024,37,540
West Virginia,2024,37,367
Wisconsin,2024,37,350
Wyoming,2024,37,19
Commonwealth of the Northern Mariana Islands,2024,37,X
Puerto Rico,2024,37,42
Virgin Islands,2024,37,5
New York City,2024,37,4030
Alabama,2024,38,721
Alaska,2024,38,98
Arizona,2024,38,957
Arkansas,2024,38,241
California,2024,38,5789
Colorado,2024,38,863
Connecticut,2024,38,900
Delaware,2024,38,86
District of Columbia,2024,38,396
Florida,2024,38,7180
Georgia,2024,38,2095
Hawaii,2024,38,822
Idaho,2024,38,71
Illinois,2024,38,805
Indiana,2024,38,1392
Iowa,2024,38,44
Kansas,2024,38,131
Kentucky,2024,38,572
Louisiana,2024,38,818
Maine,2024,38,182
Maryland,2024,38,990
Massachusetts,2024,38,1310
Michigan,2024,38,1434
Minnesota,2024,38,395
Mississippi,2024,38,215
Missouri,2024,38,244
Montana,2024,38,53
Nebraska,2024,38,264
Nevada,2024,38,565
New Hampshire,2024,38,80
New Jersey,2024,38,1033
New Mexico,2024,38,348
New York,2024,38,1358
North Carolina,2024,38,1514
North Dakota,2024,38,48
Ohio,2024,38,627
Oklahoma,2024,38,244
Oregon,2024,38,472
Pennsylvania,2024,38,841
Rhode Island,2024,38,163
South Carolina,2024,38,662
South Dakota,2024,38,52
Tennessee,2024,38,657
Texas,2024,38,1362
Utah,2024,38,181
Vermont,2024,38,37
Virginia,2024,38,2753
Washington,2024,38,552
West Virginia,2024,38,269
Wisconsin,2024,38,414
Wyoming,2024,38,22
Commonwealth of the Northern Mariana Islands,2024,38,X
Puerto Rico,2024,38,49
Virgin Islands,2024,38,9
New York City,2024,38,5143
Alabama,2024,39,803
Alaska,2024,39,84
Arizona,2024,39,1056
Arkansas,2024,39,220
California,2024,39,6040
Colorado,2024,39,865
Connecticut,2024,39,742
Delaware,2024,39,86
District of Columbia,2024,39,361
Florida,2024,39,7100
Georgia,2024,39,2048
Hawaii,2024,39,717
Idaho,2024,39,79
Illinois,2024,39,820
Indiana,2024,39,1425
Iowa,2024,39,24
Kansas,2024,39,139
Kentucky,2024,39,577
Louisiana,2024,39,727
Maine,2024,39,160
Maryland,2024,39,893
Massachusetts,2024,39,1242
Michigan,2024,39,1283
Minnesota,2024,39,379
Mississippi,2024,39,256
Missouri,2024,39,230
Montana,2024,39,42
Nebraska,2024,39,278
Nevada,2024,39,539
New Hampshire,2024,39,76
New Jersey,2024,39,1063
New Mexico,2024,39,338
New York,2024,39,1207
North Carolina,2024,39,1355
North Dakota,2024,39,52
Ohio,2024,39,586
Oklahoma,2024,39,170
Oregon,2024,39,415
Pennsylvania,2024,39,716
Rhode Island,2024,39,167
South Carolina,2024,39,548
South Dakota,2024,39,57
Tennessee,2024,39,659
Texas,2024,39,1158
Utah,2024,39,158
Vermont,2024,39,36
Virginia,2024,39,2787
Washington,2024,39,586
West Virginia,2024,39,201
Wisconsin,2024,39,352
Wyoming,2024,39,14
Commonwealth of the Northern Mariana Islands,2024,39,X
Puerto Rico,2024,39,48
Virgin Islands,2024,39,17
New York City,2024,39,4862
Alabama,2024,40,758
Alaska,2024,40,83
Arizona,2024,40,1114
Arkansas,2024,40,242
California,2024,40,6610
Colorado,2024,40,828
Connecticut,2024,40,818
Delaware,2024,40,80
District of Columbia,2024,40,272
Florida,2024,40,7214
Georgia,2024,40,2099
Hawaii,2024,40,721
Idaho,2024,40,134
Illinois,2024,40,900
Indiana,2024,40,1563
Iowa,2024,40,53
Kansas,2024,40,176
Kentucky,2024,40,816
Louisiana,2024,40,772
Maine,2024,40,151
Maryland,2024,40,1027
Massachusetts,2024,40,1362
Michigan,2024,40,1460
Minnesota,2024,40,399
Mississippi,2024,40,371
Missouri,2024,40,236
Montana,2024,40,32
Nebraska,2024,40,328
Nevada,2024,40,602
New Hampshire,2024,40,79
New Jersey,2024,40,932
New Mexico,2024,40,318
New York,2024,40,1772
North Carolina,2024,40,1329
North Dakota,2024,40,128
Ohio,2024,40,786
Oklahoma,2024,40,234
Oregon,2024,40,402
Pennsylvania,2024,40,735
Rhode Island,2024,40,146
South Carolina,2024,40,610
South Dakota,2024,40,60
Tennessee,2024,40,606
Texas,2024,40,1441
Utah,2024,40,160
Virginia,2024,40,3059
Washington,2024,40,885
West Virginia,2024,40,157
Wisconsin,2024,40,356
Wyoming,2024,40,44
Commonwealth of the Northern Mariana Islands,2024,40,X
Puerto Rico,2024,40,51
Virgin Islands,2024,40,19
New York City,2024,40,4610
Alabama,2024,41,806
Alaska,2024,41,76
Arizona,2024,41,1292
Arkansas,2024,41,237
California,2024,41,6713
Colorado,2024,41,892
Connecticut,2024,41,812
Delaware,2024,41,84
District of Columbia,2024,41,355
Florida,2024,41,6342
Georgia,2024,41,2072
Hawaii,2024,41,628
Idaho,2024,41,262
Illinois,2024,41,1057
Indiana,2024,41,1631
Iowa,2024,41,46
Kansas,2024,41,205
Kentucky,2024,41,934
Louisiana,2024,41,773
Maine,2024,41,193
Maryland,2024,41,1128
Massachusetts,2024,41,1374
Michigan,2024,41,1696
Minnesota,2024,41,407
Mississippi,2024,41,354
Missouri,2024,41,255
Montana,2024,41,45
Nebraska,2024,41,388
Nevada,2024,41,533
New Hampshire,2024,41,91
New Jersey,2024,41,1044
New Mexico,2024,41,327
New York,2024,41,1936
North Carolina,2024,41,1487
North Dakota,2024,41,136
Ohio,2024,41,977
Oklahoma,2024,41,231
Oregon,2024,41,426
Pennsylvania,2024,41,843
Rhode Island,2024,41,175
South Carolina,2024,41,645
South Dakota,2024,41,65
Tennessee,2024,41,573
Texas,2024,41,1470
Utah,2024,41,182
Virginia,2024,41,3274
Washington,2024,41,922
West Virginia,2024,41,193
Wisconsin,2024,41,396
Wyoming,2024,41,57
Commonwealth of the Northern Mariana Islands,2024,41,X
Puerto Rico,2024,41,55
Virgin Islands,2024,41,11
New York City,2024,41,4982
Alabama,2024,42,856
Alaska,2024,42,74
Arizona,2024,42,1159
Arkansas,2024,42,256
California,2024,42,6886
Colorado,2024,42,871
Connecticut,2024,42,942
Delaware,2024,42,86
District of Columbia,2024,42,360
Florida,2024,42,6700
Georgia,2024,42,1919
Hawaii,2024,42,685
Idaho,2024,42,390
Illinois,2024,42,971
Indiana,2024,42,1822
Iowa,2024,42,43
Kansas,2024,42,192
Kentucky,2024,42,1004
Louisiana,2024,42,782
Maine,2024,42,219
Maryland,2024,42,1230
Massachusetts,2024,42,1533
Michigan,2024,42,1848
Minnesota,2024,42,437
Mississippi,2024,42,294
Missouri,2024,42,276
Montana,2024,42,30
Nebraska,2024,42,328
Nevada,2024,42,578
New Hampshire,2024,42,99
New Jersey,2024,42,1179
New Mexico,2024,42,370
New York,2024,42,1965
North Carolina,2024,42,1596
North Dakota,2024,42,146
Ohio,2024,42,1100
Oklahoma,2024,42,199
Oregon,2024,42,389
Pennsylvania,2024,42,910
Rhode Island,2024,42,186
South Carolina,2024,42,713
South Dakota,2024,42,74
Tennessee,2024,42,565
Texas,2024,42,1403
Utah,2024,42,71
Virginia,2024,42,3630
Washington,2024,42,935
West Virginia,2024,42,236
Wisconsin,2024,42,423
Wyoming,2024,42,38
Commonwealth of the Northern Mariana Islands,2024,42,X
Puerto Rico,2024,42,49
Virgin Islands,2024,42,10
New York City,2024,42,4740
Alabama,2024,43,973
Alaska,2024,43,66
Arizona,2024,43,1346
Arkansas,2024,43,281
California,2024,43,7538
Colorado,2024,43,977
Connecticut,2024,43,1019
Delaware,2024,43,117
District of Columbia,2024,43,437
Florida,2024,43,7538
Georgia,2024,43,2637
Hawaii,2024,43,697
Idaho,2024,43,562
Illinois,2024,43,1072
Indiana,2024,43,1846
Iowa,2024,43,57
Kansas,2024,43,242
Kentucky,2024,43,1006
Louisiana,2024,43,973
Maine,2024,43,257
Maryland,2024,43,1451
Massachusetts,2024,43,1674
Michigan,2024,43,2053
Minnesota,2024,43,484
Mississippi,2024,43,303
Missouri,2024,43,250
Montana,2024,43,32
Nebraska,2024,43,336
Nevada,2024,43,642
New Hampshire,2024,43,122
New Jersey,2024,43,1255
New Mexico,2024,43,395
New York,2024,43,2104
North Carolina,2024,43,1844
North Dakota,2024,43,133
Ohio,2024,43,1250
Oklahoma,2024,43,222
Oregon,2024,43,378
Pennsylvania,2024,43,1020
Rhode Island,2024,43,188
South Carolina,2024,43,819
South Dakota,2024,43,73
Tennessee,2024,43,652
Texas,2024,43,1373
Utah,2024,43,183
Virginia,2024,43,3942
Washington,2024,43,1188
West Virginia,2024,43,215
Wisconsin,2024,43,471
Wyoming,2024,43,43
Commonwealth of the Northern Mariana Islands,2024,43,X
Puerto Rico,2024,43,30
Virgin Islands,2024,43,12
New York City,2024,43,5322
Alabama,2024,44,1062
Alaska,2024,44,87
Arizona,2024,44,1626
Arkansas,2024,44,264
California,2024,44,7979
Colorado,2024,44,1026
Connecticut,2024,44,922
Delaware,2024,44,111
District of Columbia,2024,44,464
Florida,2024,44,8301
Georgia,2024,44,2708
Hawaii,2024,44,744
Idaho,2024,44,718
Illinois,2024,44,1106
Indiana,2024,44,1745
Iowa,2024,44,66
Kansas,2024,44,215
Kentucky,2024,44,1180
Louisiana,2024,44,1013
Maine,2024,44,252
Maryland,2024,44,1300
Massachusetts,2024,44,1651
Michigan,2024,44,2186
Minnesota,2024,44,496
Mississippi,2024,44,332
Missouri,2024,44,242
Montana,2024,44,26
Nebraska,2024,44,344
Nevada,2024,44,679
New Hampshire,2024,44,109
New Jersey,2024,44,1132
New Mexico,2024,44,395
New York,2024,44,1914
North Carolina,2024,44,1906
North Dakota,2024,44,95
Ohio,2024,44,1176
Oklahoma,2024,44,234
Oregon,2024,44,432
Pennsylvania,2024,44,1017
Rhode Island,2024,44,178
South Carolina,2024,44,840
South Dakota,2024,44,68
Tennessee,2024,44,710
Texas,2024,44,1488
Utah,2024,44,194
Virginia,2024,44,3728
Washington,2024,44,1207
West Virginia,2024,44,252
Wisconsin,2024,44,463
Wyoming,2024,44,31
Commonwealth of the Northern Mariana Islands,2024,44,X
Puerto Rico,2024,44,45
Virgin Islands,2024,44,24
New York City,2024,44,4858
Alabama,2024,45,1075
Alaska,2024,45,69
Arizona,2024,45,1947
Arkansas,2024,45,275
California,2024,45,9253
Colorado,2024,45,1116
Connecticut,2024,45,892
Delaware,2024,45,87
District of Columbia,2024,45,414
Florida,2024,45,9565
Georgia,2024,45,3025
Hawaii,2024,45,754
Idaho,2024,45,928
Illinois,2024,45,1045
Indiana,2024,45,1718
Iowa,2024,45,31
Kansas,2024,45,230
Kentucky,2024,45,1163
Louisiana,2024,45,1238
Maine,2024,45,248
Maryland,2024,45,1394
Massachusetts,2024,45,1696
Michigan,2024,45,2121
Minnesota,2024,45,545
Mississippi,2024,45,378
Missouri,2024,45,281
Montana,2024,45,28
Nebraska,2024,45,356
Nevada,2024,45,816
New Hampshire,2024,45,105
New Jersey,2024,45,1157
New Mexico,2024,45,451
New York,2024,45,2052
North Carolina,2024,45,2038
North Dakota,2024,45,107
Ohio,2024,45,1204
Oklahoma,2024,45,217
Oregon,2024,45,500
Pennsylvania,2024,45,999
Rhode Island,2024,45,163
South Carolina,2024,45,895
South Dakota,2024,45,82
Tennessee,2024,45,964
Texas,2024,45,1566
Utah,2024,45,226
Virginia,2024,45,3749
Washington,2024,45,1398
West Virginia,2024,45,227
Wisconsin,2024,45,448
Wyoming,2024,45,47
Commonwealth of the Northern Mariana Islands,2024,45,X
Puerto Rico,2024,45,63
Virgin Islands,2024,45,40
New York City,2024,45,4956
Alabama,2024,46,1212
Alaska,2024,46,90
Arizona,2024,46,2263
Arkansas,2024,46,294
California,2024,46,10000
Colorado,2024,46,1212
Connecticut,2024,46,914
Delaware,2024,46,115
District of Columbia,2024,46,455
Florida,2024,46,10304
Georgia,2024,46,3002
Hawaii,2024,46,718
Idaho,2024,46,210
Illinois,2024,46,1052
Indiana,2024,46,1808
Iowa,2024,46,53
Kansas,2024,46,264
Kentucky,2024,46,1191
Louisiana,2024,46,1461
Maine,2024,46,210
Maryland,2024,46,1455
Massachusetts,2024,46,1624
Michigan,2024,46,2239
Minnesota,2024,46,597
Mississippi,2024,46,377
Missouri,2024,46,259
Montana,2024,46,20
Nebraska,2024,46,373
Nevada,2024,46,1020
New Hampshire,2024,46,110
New Jersey,2024,46,1151
New Mexico,2024,46,510
New York,2024,46,2082
North Carolina,2024,46,2012
North Dakota,2024,46,94
Ohio,2024,46,1268
Oklahoma,2024,46,274
Oregon,2024,46,587
Pennsylvania,2024,46,1049
Rhode Island,2024,46,182
South Carolina,2024,46,996
South Dakota,2024,46,58
Tennessee,2024,46,1019
Texas,2024,46,1916
Utah,2024,46,290
Virginia,2024,46,3789
Washington,2024,46,1613
West Virginia,2024,46,194
Wisconsin,2024,46,429
Wyoming,2024,46,40
Commonwealth of the Northern Mariana Islands,2024,46,X
Puerto Rico,2024,46,84
Virgin Islands,2024,46,20
New York City,2024,46,5007
Alabama,2024,47,1235
Alaska,2024,47,84
Arizona,2024,47,2665
Arkansas,2024,47,296
California,2024,47,11357
Colorado,2024,47,1368
Connecticut,2024,47,930
Delaware,2024,47,136
District of Columbia,2024,47,565
Florida,2024,47,10149
Georgia,2024,47,3514
Hawaii,2024,47,844
Idaho,2024,47,362
Illinois,2024,47,1201
Indiana,2024,47,1994
Iowa,2024,47,43
Kansas,2024,47,323
Kentucky,2024,47,1367
Louisiana,2024,47,1755
Maine,2024,47,219
Maryland,2024,47,1651
Massachusetts,2024,47,1795
Michigan,2024,47,2504
Minnesota,2024,47,652
Mississippi,2024,47,356
Missouri,2024,47,290
Montana,2024,47,19
Nebraska,2024,47,358
Nevada,2024,47,1108
New Hampshire,2024,47,129
New Jersey,2024,47,1260
New Mexico,2024,47,521
New York,2024,47,2173
North Carolina,2024,47,2141
North Dakota,2024,47,105
Ohio,2024,47,1299
Oklahoma,2024,47,306
Oregon,2024,47,784
Pennsylvania,2024,47,1015
Rhode Island,2024,47,151
South Carolina,2024,47,1001
South Dakota,2024,47,82
Tennessee,2024,47,1019
Texas,2024,47,2068
Utah,2024,47,342
Virginia,2024,47,4263
Washington,2024,47,1769
West Virginia,2024,47,244
Wisconsin,2024,47,545
Wyoming,2024,47,60
Commonwealth of the Northern Mariana Islands,2024,47,X
Puerto Rico,2024,47,62
Virgin Islands,2024,47,34
New York City,2024,47,5706
Alabama,2024,48,1451
